,MID,Sample,Drug,start_vol,end_vol,duration,V_V0,log(V_V0+1),log(V_V0+1)_sm,log(V_V0+1)_cen
38,139,HCI-015,Vehicle,74.1285,561.816,32.0,7.578947368421053,3.100800640787492,2.395393533821151,0.7054071069663408
39,140,HCI-015,Vehicle,54.208,374.166,32.0,6.90241292798111,2.9822932340131136,2.395393533821151,0.5868997001919625
40,141,HCI-015,Vehicle,128.3745,845.64,32.0,6.587289531799539,2.9235845921735293,2.395393533821151,0.5281910583523781
41,142,HCI-015,Vehicle,70.0,450.636,32.0,6.437657142857144,2.894848244897959,2.395393533821151,0.4994547110768077
42,143,HCI-015,Vehicle,78.416,1127.1105,32.0,14.373476076310958,3.942371502665207,2.395393533821151,1.5469779688440557
43,174,HCI-015,Vehicle,55.0726404551458,334.857258965762,21.0,6.080283353010616,2.823807098133583,2.395393533821151,0.4284135643124318
44,175,HCI-015,Vehicle,132.780656303972,687.046632124352,21.0,5.174297606659741,2.626275023818654,2.395393533821151,0.2308814899975027
45,176,HCI-015,Vehicle,98.766636188154,522.759829320329,21.0,5.292878744239631,2.6537201442814022,2.395393533821151,0.25832661046025107
46,177,HCI-015,Vehicle,113.380067052728,372.764401097226,21.0,3.2877419354838624,2.1002180775304287,2.395393533821151,-0.2951754562907225
47,39,HCI-019,Docetaxel,123.008,4.0,21.0,0.03251821019771072,0.04616722622608238,0.4572211771669326,-0.41105395094085023
48,40,HCI-019,Docetaxel,202.612,94.08,21.0,0.4643357747813555,0.5502464040785267,0.4572211771669326,0.09302522691159404
49,41,HCI-019,Docetaxel,181.3,128.9925,21.0,0.7114864864864865,0.7752499011961889,0.4572211771669326,0.31802872402925625
50,42,HCI-019,Vehicle,169.884,205.8,21.0,1.2114148477784843,1.1449696912291676,2.323745921350219,-1.1787762301210514
51,43,HCI-019,Vehicle,205.35,334.1165,21.0,1.6270586803019234,1.393448426141541,2.323745921350219,-0.930297495208678
52,44,HCI-019,Vehicle,84.7,125.0235,21.0,1.4760743801652891,1.3080546531159283,2.323745921350219,-1.0156912682342907
53,45,HCI-019,Vehicle,176.157,333.036,21.0,1.8905635313952893,1.5313507815475471,2.323745921350219,-0.7923951398026718
54,46,HCI-019,Vehicle,74.36,168.776,21.0,2.2697149004841313,1.7091648468581784,2.323745921350219,-0.6145810744920406
55,47,HCI-019,Vehicle,89.2375,194.5085,21.0,2.1796722230004204,1.668878052734617,2.323745921350219,-0.654867868615602
56,154,HCI-019,Vehicle,94.77,912.87,31.0,9.632478632478634,3.410406050547198,2.323745921350219,1.086660129196979
57,155,HCI-019,Vehicle,73.008,826.5625,31.0,11.321533256629412,3.623109886967344,2.323745921350219,1.299363965617125
58,156,HCI-019,Vehicle,114.873,1313.83,31.0,11.437239386104654,3.6365943901666724,2.323745921350219,1.3128484688164535
59,157,HCI-019,Vehicle,94.08,380.7,31.0,4.04655612244898,2.335299197770956,2.323745921350219,0.011553276420737113
60,158,HCI-019,Vehicle,91.854,1187.5,28.0,12.928125068042764,3.7999291577732586,2.323745921350219,1.4761832364230396
61,48,HCI-016,Docetaxel,216.302,0.0,21.0,0.0,0.0,0.05973125787823732,-0.05973125787823732
62,49,HCI-016,Docetaxel,313.4495,41.454,21.0,0.13225096865683308,0.17919377363471195,0.05973125787823732,0.11946251575647462
63,50,HCI-016,Docetaxel,65.0,0.0,21.0,0.0,0.0,0.05973125787823732,-0.05973125787823732
64,51,HCI-016,Vehicle,65.0,136.9305,21.0,2.1066230769230767,1.6353472115141618,1.9909824031448908,-0.355635191630729
65,52,HCI-016,Vehicle,111.392,433.2,21.0,3.8889686871588625,2.2895301652099707,1.9909824031448908,0.2985477620650798
66,53,HCI-016,Vehicle,262.122,853.0125,21.0,3.254257559457047,2.088907378973991,1.9909824031448908,0.09792497582910031
67,54,HCI-016,Vehicle,295.856,915.008,21.0,3.0927478232653725,2.033069777132197,1.9909824031448908,0.04208737398730622
68,55,HCI-016,Vehicle,352.352,1117.1875,21.0,3.1706574675324677,2.0602748298045617,1.9909824031448908,0.06929242665967084
69,56,HCI-016,Vehicle,67.5,173.95,21.0,2.577037037037037,1.8387650562344622,1.9909824031448908,-0.15221734691042865
70,63,HCI-027,Docetaxel,168.776,0.5,21.0,0.0029625065175143384,0.004267675070450211,0.010456429590561875,-0.006188754520111664
71,64,HCI-027,Docetaxel,210.9375,4.0,21.0,0.018962962962962963,0.027101613701235417,0.010456429590561875,0.01664518411067354
72,65,HCI-027,Docetaxel,139.264,0.0,21.0,0.0,0.0,0.010456429590561875,-0.010456429590561875
73,66,HCI-027,Vehicle,128.9925,864.799515,21.0,6.704261991976278,2.945656764460985,2.7469719659958676,0.19868479846511722
74,67,HCI-027,Vehicle,169.0155,561.152304,21.0,3.3201233259671445,2.1110724973937516,2.7469719659958676,-0.635899468602116
75,68,HCI-027,Vehicle,164.775,814.4955,21.0,4.943076923076923,2.5712100543161145,2.7469719659958676,-0.17576191167975308
76,69,HCI-027,Vehicle,222.376,808.3512,21.0,3.6350649350649347,2.2125895504667588,2.7469719659958676,-0.5343824155291088
77,70,HCI-027,Vehicle,106.1705,336.093552,21.0,3.165602045766008,2.0585250203619614,2.7469719659958676,-0.6884469456339062
78,71,HCI-027,Vehicle,256.0,938.1346875,21.0,3.664588623046875,2.221749853282846,2.7469719659958676,-0.5252221127130214
79,134,HCI-027,Vehicle,71.5275,1104.417,31.0,15.440452972632901,4.039178144051017,2.7469719659958676,1.2922061780551495
80,135,HCI-027,Vehicle,77.2475,742.5625,31.0,9.61277063982653,3.4077294397853044,2.7469719659958676,0.6607574737894368
81,136,HCI-027,Vehicle,94.08,1468.396,31.0,15.60795068027211,4.053802159409155,2.7469719659958676,1.3068301934132878
82,137,HCI-027,Vehicle,75.429,530.452,31.0,7.032467618555198,3.005843259743498,2.7469719659958676,0.2588712937476303
83,138,HCI-027,Vehicle,74.1285,918.984,31.0,12.397175175539772,3.7438569321480677,2.7469719659958676,0.9968849661522001
84,183,HCI-027,Vehicle,88.769811807999,408.047680393463,21.0,4.596694214876031,2.484574925733684,2.7469719659958676,-0.26239704026218336
85,184,HCI-027,Vehicle,78.8716109740029,371.911764274332,21.0,4.715407225508794,2.514856294816246,2.7469719659958676,-0.2321156711796215
86,185,HCI-027,Vehicle,116.47381853005,510.804973457093,21.0,4.385577633700628,2.4291010902816526,2.7469719659958676,-0.317870875714215
87,186,HCI-027,Vehicle,68.4725821108532,223.173665053648,21.0,3.259314285714282,2.0906211872051363,2.7469719659958676,-0.6563507787907312
88,187,HCI-027,Vehicle,147.412176577095,467.781204667483,21.0,3.173287414441224,2.0611842824776994,2.7469719659958676,-0.6857876835181682
89,72,HCI-010,Docetaxel,147.605248,91.617575,21.0,0.6206932086859135,0.6966110197902743,0.8180493173059181,-0.12143829751564383
90,73,HCI-010,Docetaxel,151.668224,88.266655,21.0,0.5819719692900208,0.6617240371529612,0.8180493173059181,-0.15632528015295688
91,74,HCI-010,Docetaxel,155.795742,177.1919145,21.0,1.137334770676852,1.095812894974519,0.8180493173059181,0.2777635776686008
92,75,HCI-010,Vehicle,159.2693275,261.789003,21.0,1.6436875016000805,1.4025516524368766,1.5191744362270467,-0.1166227837901701
93,76,HCI-010,Vehicle,222.6064,475.215494,21.0,2.1347791168627674,1.6483637912782196,1.5191744362270467,0.1291893550511729
94,77,HCI-010,Vehicle,176.731632,353.835756,21.0,2.0021076702330234,1.5859757199718125,1.5191744362270467,0.0668012837447658
95,78,HCI-010,Vehicle,153.277944,295.61175,21.0,1.9285993945743427,1.5502108593188964,1.5191744362270467,0.03103642309184962
96,79,HCI-010,Vehicle,98.907408,135.359991,21.0,1.3685526062921394,1.2440057149819865,1.5191744362270467,-0.2751687212450602
97,80,HCI-010,Vehicle,233.615313,517.0,21.0,2.21303986181762,1.6839388793744876,1.5191744362270467,0.16476444314744088
98,81,HCI-024,Docetaxel,194.4,107.353512,21.0,0.55223,0.6343423431401605,0.36657328345653845,0.267769059683622
99,82,HCI-024,Docetaxel,133.2,13.5,21.0,0.10135135135135136,0.13927478860212772,0.36657328345653845,-0.22729849485441073
100,83,HCI-024,Docetaxel,249.64,63.3142645,21.0,0.25362227407466753,0.3261027186273271,0.36657328345653845,-0.04047056482921135
101,84,HCI-024,Vehicle,243.089,337.949498,21.0,1.3902294961927524,1.2571491441992653,1.21351889156587,0.04363025263339537
102,85,HCI-024,Vehicle,149.504,226.7277125,21.0,1.5165327516320635,1.3314373740357623,1.21351889156587,0.11791848246989245
103,86,HCI-024,Vehicle,173.95,231.5178315,21.0,1.3309447053751078,1.2209147812890433,1.21351889156587,0.007395889723173399
104,87,HCI-024,Vehicle,292.7825,291.6478125,21.0,0.9961244695294287,0.9972016835880423,1.21351889156587,-0.2163172079778276
105,88,HCI-024,Vehicle,138.915,152.7694055,21.0,1.0997329698016773,1.070205867111307,1.21351889156587,-0.14331302445456284
106,89,HCI-024,Vehicle,246.5195,405.948103,21.0,1.6467180202783147,1.4042044991718,1.21351889156587,0.19068560760593
107,90,HCI-001,Docetaxel,145.408,356.445,21.0,2.451343805017606,1.7871581947494781,1.2211786933029145,0.5659795014465636
108,91,HCI-001,Docetaxel,145.408,111.328,21.0,0.7656250000000001,0.8201789624151877,1.2211786933029145,-0.4009997308877268
109,92,HCI-001,Docetaxel,154.2125,166.464,21.0,1.0794455702358758,1.056198922744078,1.2211786933029145,-0.1649797705588365
110,93,HCI-001,Vehicle,158.76,806.725,21.0,5.081412194507433,2.6044063778532296,3.7538741552172326,-1.149467777364003
111,94,HCI-001,Vehicle,93.288,792.756,21.0,8.49794185747363,3.2476149246326367,3.7538741552172326,-0.5062592305845959
112,95,HCI-001,Vehicle,125.316,586.5575,21.0,4.680627373998532,2.50605027116905,3.7538741552172326,-1.2478238840481826
113,96,HCI-001,Vehicle,85.6745,668.542,21.0,7.803278688524591,3.1380409404225262,3.7538741552172326,-0.6158332147947063
114,97,HCI-001,Vehicle,118.8,560.0,21.0,4.713804713804714,2.5144517287418977,3.7538741552172326,-1.2394224264753348
115,98,HCI-001,Vehicle,166.464,770.0625,21.0,4.626000216262976,2.49210960810969,3.7538741552172326,-1.2617645471075427
116,144,HCI-001,Vehicle,90.75,3590.752,31.0,39.56751515151515,5.342253031930562,3.7538741552172326,1.5883788767133291
117,145,HCI-001,Vehicle,92.5965,3500.288,31.0,37.80151517605957,5.2780410847819015,3.7538741552172326,1.524166929564669
118,146,HCI-001,Vehicle,92.697,2563.496,31.0,27.654573502918108,4.840693518106563,3.7538741552172326,1.0868193628893303
119,147,HCI-001,Vehicle,86.2125,1622.016,31.0,18.814162679425838,4.308460097077749,3.7538741552172326,0.5545859418605161
120,148,HCI-001,Vehicle,100.719,3168.4,31.0,31.457818286519924,5.020494124563754,3.7538741552172326,1.2666199693465217
121,99,HCI-027,Birinapant,93.775,0.0,31.0,0.0,0.0,0.0,0.0
122,100,HCI-027,Birinapant,79.768,0.0,31.0,0.0,0.0,0.0,0.0
123,101,HCI-027,Birinapant,82.8655,0.0,31.0,0.0,0.0,0.0,0.0
124,102,HCI-027,Birinapant,67.626,0.0,31.0,0.0,0.0,0.0,0.0
125,103,HCI-027,Birinapant,124.93,0.0,31.0,0.0,0.0,0.0,0.0
126,104,HCI-015,Birinapant,88.434,4.0,32.0,0.045231472058258136,0.06382247016360584,0.4696105792712152,-0.4057881091076093
127,105,HCI-015,Birinapant,86.022,41.454,32.0,0.4818999790751203,0.5674480761444503,0.4696105792712152,0.09783749687323506
128,106,HCI-015,Birinapant,124.2,50.274,32.0,0.4047826086956522,0.49034688943362603,0.4696105792712152,0.020736310162410843
129,107,HCI-015,Birinapant,87.48,109.6515,32.0,1.253446502057613,1.1721332001609566,0.4696105792712152,0.7025226208897414
130,108,HCI-015,Birinapant,104.284,4.0,32.0,0.038356794906217635,0.054302260453437536,0.4696105792712152,-0.41530831881777763
131,109,HCI-001,Birinapant,71.656,2409.026,35.0,33.61932008484983,5.113505485685279,4.316111220811193,0.7973942648740859
132,110,HCI-001,Birinapant,97.47,2228.122,35.0,22.859567046270644,4.576495959133186,4.316111220811193,0.26038473832199305
133,111,HCI-001,Birinapant,96.8,1324.224,35.0,13.68,3.875780063068488,4.316111220811193,-0.4403311577427047
134,112,HCI-001,Birinapant,90.944,1986.336,35.0,21.84130893736805,4.513573422617046,4.316111220811193,0.1974622018058536
135,113,HCI-001,Birinapant,102.602,1059.174,35.0,10.323132102688056,3.5012011735519675,4.316111220811193,-0.8149100472592252
136,114,HCI-002,Birinapant,144.0,5233.0,25.0,36.34027777777778,5.222660754833155,4.624145604188431,0.5985151506447242
137,115,HCI-002,Birinapant,157.0,3938.0,23.0,25.0828025477707,4.705026987636744,4.624145604188431,0.08088138344831286
138,116,HCI-002,Birinapant,172.0,4182.0,28.0,24.313953488372093,4.661860937486109,4.624145604188431,0.037715333297677844
139,117,HCI-002,Birinapant,155.0,3199.0,32.0,20.638709677419357,4.435542568290109,4.624145604188431,-0.18860303589832217
140,118,HCI-002,Birinapant,176.0,2833.0,21.0,16.09659090909091,4.095636772696039,4.624145604188431,-0.5285088314923918
141,119,HCI-019,Birinapant,98.784,1780.7755,31.0,18.026962868480723,4.249973388277115,3.7332275799275307,0.5167458083495844
142,120,HCI-019,Birinapant,78.732,998.3505,31.0,12.680365035817712,3.774034821334692,3.7332275799275307,0.04080724140716141
143,121,HCI-019,Birinapant,86.528,2168.496,31.0,25.061205621301774,4.703831921066649,3.7332275799275307,0.9706043411391181
144,122,HCI-019,Birinapant,94.221,780.275,31.0,8.281327941753961,3.214331236163435,3.7332275799275307,-0.5188963437640957
145,123,HCI-019,Birinapant,87.725,491.8625,28.0,5.606868053576518,2.7239665327957625,3.7332275799275307,-1.0092610471317682
146,124,HCI-012,Birinapant,84.27,567.018,35.0,6.728586685653258,2.95020461492366,1.8832287776186547,1.0669758373050051
147,125,HCI-012,Birinapant,97.47,427.734,35.0,4.388365650969529,2.4298477544641646,1.8832287776186547,0.5466189768455099
148,126,HCI-012,Birinapant,100.92,180.336,35.0,1.7869203329369798,1.4786717620687406,1.8832287776186547,-0.4045570155499141
149,127,HCI-012,Birinapant,104.284,143.748,35.0,1.378428138544743,1.2500084365968518,1.8832287776186547,-0.6332203410218029
150,128,HCI-012,Birinapant,84.7,124.93,35.0,1.474970484061393,1.3074113200398558,1.8832287776186547,-0.5758174575787989
151,129,HCI-023,Birinapant,127.0,18.0,32.0,0.14173228346456693,0.19122440324276857,0.1539719336602842,0.03725246958248438
152,130,HCI-023,Birinapant,124.6535,28.749,32.0,0.23063130999129589,0.2993986034816789,0.1539719336602842,0.1454266698213947
153,131,HCI-023,Birinapant,138.384,0.5,32.0,0.0036131344664123025,0.005203256793922613,0.1539719336602842,-0.14876867686636158
154,132,HCI-023,Birinapant,171.0,0.0,32.0,0.0,0.0,0.1539719336602842,-0.1539719336602842
155,133,HCI-023,Birinapant,127.008,26.568,32.0,0.20918367346938777,0.2740334047830508,0.1539719336602842,0.12006147112276663
156,159,HCI-012,Vehicle,73.008,668.367,31.0,9.154709072978303,3.3440770026667983,3.774251065999092,-0.4301740633322937
157,160,HCI-012,Vehicle,111.6,1068.793,31.0,9.576998207885303,3.4028583381171953,3.774251065999092,-0.3713927278818967
158,161,HCI-012,Vehicle,78.75,896.896,31.0,11.389155555555554,3.6310059516693323,3.774251065999092,-0.14324511432975973
159,162,HCI-012,Vehicle,113.4,1930.6125,31.0,17.024801587301585,4.1719114735994225,3.774251065999092,0.3976604076003305
160,163,HCI-012,Vehicle,126.852,2409.264,21.0,18.992715920915714,4.321402563942711,3.774251065999092,0.5471514979436192
161,164,HCI-023,Vehicle,148.104,396.9,32.0,2.679873602333495,1.8796562129077283,2.157277582419572,-0.27762136951184346
162,165,HCI-023,Vehicle,117.74,359.856,32.0,3.0563614744351963,2.020186220915781,2.157277582419572,-0.13709136150379075
163,166,HCI-023,Vehicle,136.462,287.086,32.0,2.1037798068326716,1.6340262112432586,2.157277582419572,-0.5232513711763132
164,167,HCI-023,Vehicle,160.55,827.904,32.0,5.156673933354095,2.6221511632923606,2.157277582419572,0.46487358087278885
165,168,HCI-023,Vehicle,111.012,576.3565,32.0,5.19183962094188,2.6303681037387303,2.157277582419572,0.4730905213191585
166,169,HCI-015,RO4929097,81.3418704872447,107.912020632881,21.0,1.3266478873239431,1.2182528911690906,1.2030328671959327,0.015220023973157915
167,170,HCI-015,RO4929097,118.225253282545,103.93428860004,21.0,0.8791208791208829,0.9100578746872044,1.2030328671959327,-0.29297499250872827
168,171,HCI-015,RO4929097,81.7886779448507,129.72309852494,21.0,1.5860764812999057,1.3707649424182675,1.2030328671959327,0.1677320752223348
169,172,HCI-015,RO4929097,100.598126249915,146.211897634808,21.0,1.4534256559766843,1.2947975553357185,1.2030328671959327,0.09176468813978578
170,173,HCI-015,RO4929097,118.046072035444,157.184572265493,21.0,1.3315527535579281,1.2212910723693824,1.2030328671959327,0.01825820517344967
171,178,HCI-027,RO4929097,118.850086137579,124.1111200116,21.0,1.0442661342956951,1.0315830268210708,1.79251126640307,-0.7609282395819992
172,179,HCI-027,RO4929097,75.1647970570252,180.512728994649,21.0,2.4015594541910303,1.7661963054899594,1.79251126640307,-0.026314960913110585
173,180,HCI-027,RO4929097,113.160138834106,250.959985317573,21.0,2.2177419354838643,1.6860486258354677,1.79251126640307,-0.10646264056760235
174,181,HCI-027,RO4929097,93.1380949145874,466.02052497787,21.0,5.003543667123917,2.5858143210296474,1.79251126640307,0.7933030546265774
175,182,HCI-027,RO4929097,99.6868830567028,270.534864172344,21.0,2.7138461538461516,1.8929140528392037,1.79251126640307,0.10040278643613365
176,188,HCI-010,RO4929097,186.808864,320.18895,21.0,1.7139922760838584,1.4404166149088045,1.4876499656241002,-0.047233350715295774
177,189,HCI-010,RO4929097,126.482158,181.181486,21.0,1.4324667515555831,1.2824200855022965,1.4876499656241002,-0.20522988012180376
178,190,HCI-010,RO4929097,136.823373,320.250672,21.0,2.3406137780275302,1.7401131964611996,1.4876499656241002,0.2524632308370993
179,191,HCI-002,RO4929097,107.486391767952,813.693253105011,21.0,7.570197861527069,3.099328512453143,3.0250381279687764,0.07429038448436653
180,192,HCI-002,RO4929097,99.2047410788678,544.896629308193,21.0,5.49264705882353,2.698806786398127,3.0250381279687764,-0.3262313415706495
181,193,HCI-002,RO4929097,109.553157207095,882.863839871877,21.0,8.058771306818166,3.1793153825263962,3.0250381279687764,0.15427725455761987
182,194,HCI-002,RO4929097,87.2483003893624,672.699730591046,21.0,7.710175758026156,3.122701830497439,3.0250381279687764,0.09766370252866263
183,201,HCI-002,Irinotecan,152.0,427.0,32.0,2.8092105263157894,1.929492024545651,1.9410820993451368,-0.011590074799485706
184,202,HCI-002,Irinotecan,169.0,158.0,32.0,0.9349112426035503,0.9522673892158982,1.9410820993451368,-0.9888147101292386
185,203,HCI-002,Irinotecan,104.0,185.0,32.0,1.7788461538461537,1.4744859643595867,1.9410820993451368,-0.4665961349855501
186,204,HCI-002,Irinotecan,132.0,1600.0,32.0,12.121212121212121,3.7138290953682715,1.9410820993451368,1.7727469960231348
187,205,HCI-002,Irinotecan,197.0,415.0,32.0,2.1065989847715736,1.6353360232362755,1.9410820993451368,-0.3057460761088613
188,206,HCI-002,Birinapant + Irinotecan,164.0,143.0,32.0,0.8719512195121951,0.9045428407520958,1.4685299422207838,-0.563987101468688
189,207,HCI-002,Birinapant + Irinotecan,208.0,547.0,32.0,2.6298076923076925,1.8598931160713492,1.4685299422207838,0.3913631738505654
190,208,HCI-002,Birinapant + Irinotecan,170.0,296.0,32.0,1.7411764705882353,1.4547952085165785,1.4685299422207838,-0.013734733704205304
191,209,HCI-002,Birinapant + Irinotecan,156.0,275.0,32.0,1.7628205128205128,1.4661418402268498,1.4685299422207838,-0.002388101993934022
192,210,HCI-002,Birinapant + Irinotecan,214.0,461.0,32.0,2.1542056074766354,1.6572767055370463,1.4685299422207838,0.1887467633162625
193,211,HCI-012,Irinotecan,112.694,292.7825,35.0,2.598030951071042,1.847207597029819,1.9161481453997218,-0.06894054836990282
194,212,HCI-012,Irinotecan,114.376,297.6,35.0,2.60194446387354,1.8487759374041268,1.9161481453997218,-0.06737220799559496
195,213,HCI-012,Irinotecan,90.944,275.2,35.0,3.0260380014074593,2.0093607897911316,1.9161481453997218,0.09321264439140986
196,214,HCI-012,Irinotecan,115.351,377.196,35.0,3.2699846555296443,2.0942308854356804,1.9161481453997218,0.1780827400359586
197,215,HCI-012,Irinotecan,104.284,254.144,35.0,2.437037321161444,1.7811655173378522,1.9161481453997218,-0.13498262806186956
198,216,HCI-012,Birinapant + Irinotecan,111.6,0.5,35.0,0.004480286738351255,0.006449250976239281,0.21044175648019917,-0.2039925055039599
199,217,HCI-012,Birinapant + Irinotecan,102.3435,0.5,35.0,0.004885508117271737,0.0070311369456857375,0.21044175648019917,-0.20341061953451342
200,218,HCI-012,Birinapant + Irinotecan,95.506,0.5,35.0,0.005235273176554352,0.007533200628914689,0.21044175648019917,-0.20290855585128448
201,219,HCI-012,Birinapant + Irinotecan,124.93,128.9925,35.0,1.0325182101977106,1.023268278078527,0.21044175648019917,0.8128265215983278
202,220,HCI-012,Birinapant + Irinotecan,90.75,0.5,35.0,0.005509641873278237,0.007926915771628964,0.21044175648019917,-0.2025148407085702
203,221,HCI-023,Irinotecan,131.0,6.0,32.0,0.04580152671755725,0.06460908142307654,0.13373997060865842,-0.06913088918558187
204,222,HCI-023,Irinotecan,119.164,0.0,32.0,0.0,0.0,0.13373997060865842,-0.13373997060865842
205,223,HCI-023,Irinotecan,114.0,17.92,32.0,0.15719298245614036,0.21062947949800082,0.13373997060865842,0.0768895088893424
206,224,HCI-023,Irinotecan,137.4995,0.0,32.0,0.0,0.0,0.13373997060865842,-0.13373997060865842
207,225,HCI-023,Irinotecan,102.06,32.0,32.0,0.313541054281795,0.3934612921222147,0.13373997060865842,0.2597213215135563
208,226,HCI-023,Birinapant + Irinotecan,144.0,0.0,32.0,0.0,0.0,0.0,0.0
209,227,HCI-023,Birinapant + Irinotecan,199.1195,0.0,32.0,0.0,0.0,0.0,0.0
210,228,HCI-023,Birinapant + Irinotecan,112.0,0.0,32.0,0.0,0.0,0.0,0.0
211,229,HCI-023,Birinapant + Irinotecan,124.0,0.0,32.0,0.0,0.0,0.0,0.0
212,230,HCI-023,Birinapant + Irinotecan,119.0,0.0,32.0,0.0,0.0,0.0,0.0
213,231,HCI-003,Fulvestrant (40 mg/kg),74.06,406.78,25.0,5.492573588981906,2.6987904609803244,2.060229923355763,0.6385605376245613
214,232,HCI-003,Fulvestrant (40 mg/kg),64.827,108.8415,25.0,1.6789532139386367,1.4216693857312022,2.060229923355763,-0.6385605376245609
