Study,Group,Drug,Control,MID,V0,V,duration,V/V0,V/V0_sm,V/V0_cen,C0,V/C0,V/C0_sm,V/C0_cen,lg_V/C0,lg_V/C0_sm,lg_V/C0_cen,log_V/V0,log_V/V0_sm,log_V/V0_cen
J000103917,IV Docetaxel,Docetaxel,0.0,3917-30,87.51,25.93,28.0,0.2963089932579134,0.2579710311184585,0.038337962139454895,133.02333333333334,0.19492820808379482,0.26087152629864435,-0.06594331821484953,-1.635123951880121,-1.456586052602363,-0.17853789927775798,-1.7548256807660392,-2.119363841184552,0.36453816041851295
J000103917,IV Docetaxel,Docetaxel,0.0,3917-42,112.97,12.89,28.0,0.1141010887846331,0.2579710311184585,-0.14386994233382538,133.02333333333334,0.09690029318164733,0.26087152629864435,-0.16397123311699702,-2.334072734479598,-1.456586052602363,-0.8774866818772349,-3.1316155365938414,-2.119363841184552,-1.0122516954092893
J000103917,IV Docetaxel,Docetaxel,0.0,3917-49,248.98,34.96,28.0,0.1404128845690417,0.2579710311184585,-0.11755814654941679,133.02333333333334,0.26281103565790465,0.26087152629864435,0.001939509359260294,-1.3363200006433593,-1.456586052602363,0.12026605195900375,-2.832252768568428,-2.119363841184552,-0.7128889273838759
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-14,71.74,130.47,28.0,1.8186506830220242,2.649027968966286,-0.830377285944262,118.67875,1.0993543494517763,2.501174388843833,-1.4018200393920566,0.09472305243493856,0.8246416575439158,-0.7299186051089772,0.8628684642277,1.3396689839033629,-0.47680051967566284
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-24,118.94,288.64,28.0,2.426769799899109,2.649027968966286,-0.2222581690671772,118.67875,2.4321118987181785,2.501174388843833,-0.06906249012565446,0.8887599740315407,0.8246416575439158,0.0641183164876249,1.2790372628791773,1.3396689839033629,-0.06063172102418557
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-25,115.4,294.45,28.0,2.5515597920277293,2.649027968966286,-0.0974681769385568,118.67875,2.481067587921174,2.501174388843833,-0.02010680092265904,0.9086889465478616,0.8246416575439158,0.08404728900394576,1.3513794495418445,1.3396689839033629,0.01171046563848166
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-27,127.74,234.93,28.0,1.8391263503992485,2.649027968966286,-0.8099016185670376,118.67875,1.9795456221101084,2.501174388843833,-0.5216287667337245,0.682867334588238,0.8246416575439158,-0.14177432295567782,0.8790205982015384,1.3396689839033629,-0.4606483857018244
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-38,83.93,179.51,28.0,2.1388061479804596,2.649027968966286,-0.5102218209858265,118.67875,1.5125707003149258,2.501174388843833,-0.9886036885289071,0.4138106538402606,0.8246416575439158,-0.4108310037036552,1.0968057288700088,1.3396689839033629,-0.24286325503335404
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-44,112.07,259.84,28.0,2.3185509056839475,2.649027968966286,-0.3304770632823386,118.67875,2.18943997977734,2.501174388843833,-0.3117344090664931,0.7836457941305949,0.8246416575439158,-0.040995863413320954,1.2132234026113151,1.3396689839033629,-0.12644558129204775
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-53,138.83,571.36,28.0,4.115536987682777,2.649027968966286,1.4665090187164909,118.67875,4.8143412363207405,2.501174388843833,2.3131668474769076,1.5715992210034202,0.8246416575439158,0.7469575634595044,2.041080683119181,1.3396689839033629,0.7014116992158179
J000102184,Group 3 Cisplatin IV,Cisplatin,0.0,2184-55,104.31,415.49,28.0,3.9832230850349917,2.649027968966286,1.3341951160687056,118.67875,3.500963736136419,2.501174388843833,0.9997893472925861,1.2530382837744722,0.8246416575439158,0.4283966262305564,1.9939362817761377,1.3396689839033629,0.6542672978727748
J000102184,Group 1 IV D5W,D5W,1.0,2184-02,87.32,380.93,28.0,4.362459917544664,8.372320615910445,-4.009860698365781,118.67875,3.2097574334074133,8.747174620561811,-5.537417187154398,1.166195368369983,2.0310328284341295,-0.8648374600641464,2.1251418758437346,2.986862567553703,-0.8617206917099685
J000102184,Group 1 IV D5W,D5W,1.0,2184-08,114.17,1210.21,28.0,10.600070070946833,8.372320615910445,2.2277494550363883,118.67875,10.197360521576105,8.747174620561811,1.4501859010142937,2.3221289144083728,2.0310328284341295,0.2910960859742433,3.4060018965318157,2.986862567553703,0.4191393289781127
J000102184,Group 1 IV D5W,D5W,1.0,2184-18,86.19,720.49,28.0,8.35932242719573,8.372320615910445,-0.012998188714714587,118.67875,6.070926766586268,8.747174620561811,-2.6762478539755428,1.8035112732500205,2.0310328284341295,-0.227521555184109,3.063386008030938,2.986862567553703,0.07652344047723503
J000102184,Group 1 IV D5W,D5W,1.0,2184-32,136.94,1788.86,28.0,13.063093325544033,8.372320615910445,4.690772709633588,118.67875,15.073128087378743,8.747174620561811,6.325953466816932,2.7129135615948963,2.0310328284341295,0.6818807331607668,3.7074246607607093,2.986862567553703,0.7205620932070063
J000102184,Group 1 IV D5W,D5W,1.0,2184-36,91.92,642.1,28.0,6.9854221061792865,8.372320615910445,-1.3868985097311581,118.67875,5.4104041372191745,8.747174620561811,-3.3367704833426366,1.6883237919572847,2.0310328284341295,-0.3427090364768448,2.8043472956049844,2.986862567553703,-0.18251527194871864
J000102184,Group 1 IV D5W,D5W,1.0,2184-42,106.81,900.58,28.0,8.431607527385076,8.372320615910445,0.059286911474631054,118.67875,7.588384609713197,8.747174620561811,-1.1587900108486142,2.0266187373608875,2.0310328284341295,-0.004414091073241977,3.0758077142861886,2.986862567553703,0.08894514673248555
J000102184,Group 1 IV D5W,D5W,1.0,2184-45,204.36,2013.84,28.0,9.854374633000587,8.372320615910445,1.4820540170901424,118.67875,16.96883393193811,8.747174620561811,8.2216593113763,2.8313783633872056,2.0310328284341295,0.8003455349530761,3.3007643195188052,2.986862567553703,0.31390175196510217
J000102184,Group 1 IV D5W,D5W,1.0,2184-49,121.72,647.82,28.0,5.322214919487348,8.372320615910445,-3.0501056964230964,118.67875,5.458601476675479,8.747174620561811,-3.2885731438863317,1.6971926171443859,2.0310328284341295,-0.3338402112897436,2.412026769852444,2.986862567553703,-0.574835797701259
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-03,104.88,146.09,28.0,1.3929252479023646,1.2589505149539546,0.13397473294841,118.67875,1.230970161043995,1.1927577599191095,0.03821240112488544,0.2078026073017046,-0.39095471408621235,0.5987573213879169,0.4781178369956846,-0.5010619400173505,0.979179777013035
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-21,114.66,115.2,28.0,1.0047095761381477,1.2589505149539546,-0.2542409388158069,118.67875,0.9706876757633528,1.1927577599191095,-0.2220700841557567,-0.02975051458092726,-0.39095471408621235,0.3612041995052851,0.006778532631062176,-0.5010619400173505,0.5078404726484127
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-22,135.56,317.81,28.0,2.344423133667749,1.2589505149539546,1.0854726187137942,118.67875,2.6779014777287427,1.1927577599191095,1.4851437178096332,0.9850334570958686,-0.39095471408621235,1.375988171182081,1.2292329783574003,-0.5010619400173505,1.7302949183747507
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-31,82.76,218.39,28.0,2.6388351860802315,1.2589505149539546,1.3798846711262769,118.67875,1.8401777908850574,1.1927577599191095,0.6474200309659479,0.6098621924339626,-0.39095471408621235,1.0008169065201749,1.3999012469696122,-0.5010619400173505,1.9009631869869628
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-33,80.2,16.99,28.0,0.2118453865336658,1.2589505149539546,-1.0471051284202888,118.67875,0.1431595799585014,1.1927577599191095,-1.049598179960608,-1.9437953271588777,-0.39095471408621235,-1.5528406130726653,-2.2389163841580624,-0.5010619400173505,-1.7378544441407118
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-35,188.84,67.5,28.0,0.3574454564710866,1.2589505149539546,-0.901505058482868,118.67875,0.5687623100175895,1.1927577599191095,-0.62399544990152,-0.564292664964234,-0.39095471408621235,-0.17333795087802167,-1.4842049807784377,-0.5010619400173505,-0.9831430407610872
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-47,118.13,245.21,28.0,2.07576398882587,1.2589505149539546,0.8168134738719153,118.67875,2.066166015398713,1.1927577599191095,0.8734082554796034,0.7256947234219906,-0.39095471408621235,1.116649437508203,1.0536424208121256,-0.5010619400173505,1.5547043608294762
J000102184,Group 2 Docetaxel IV,Docetaxel,0.0,2184-54,114.99,5.25,28.0,0.04565614401252283,1.2589505149539546,-1.2132943709414317,118.67875,0.04423706855692363,1.1927577599191095,-1.148520691362186,-3.118192186239186,-0.39095471408621235,-2.7272374721529737,-4.453047170968189,-0.5010619400173505,-3.951985230950838
TM01079,IV Cisplatin,Cisplatin,0.0,079-09,115.87,25.03,29.0,0.21601795115215328,0.26735116026187145,-0.05133320910971817,113.4488888888889,0.22062798715035647,0.26604932225965683,-0.045421335109300354,-1.5112773118945333,-1.351577636132839,-0.1596996757616942,-2.210776889155596,-1.9502732413237827,-0.26050364783181323
TM01079,IV Cisplatin,Cisplatin,0.0,079-20,89.77,34.42,29.0,0.383424306561212,0.26735116026187145,0.11607314629934057,113.4488888888889,0.30339653686437357,0.26604932225965683,0.03734721460471674,-1.1927146265548225,-1.351577636132839,0.15886300957801658,-1.3829862976731824,-1.9502732413237827,0.5672869436506003
TM01079,IV Cisplatin,Cisplatin,0.0,079-21,174.53,29.65,29.0,0.16988483355297082,0.26735116026187145,-0.09746632670890062,113.4488888888889,0.26135117135469715,0.26604932225965683,-0.004698150904959675,-1.3418902918944815,-1.351577636132839,0.009687344238357598,-2.557371033033739,-1.9502732413237827,-0.6070977917099565
TM01079,IV Cisplatin,Cisplatin,0.0,079-27,79.78,27.59,29.0,0.34582602155928804,0.26735116026187145,0.0784748612974166,113.4488888888889,0.2431932147614197,0.26604932225965683,-0.022856107498237133,-1.4138990291090214,-1.351577636132839,-0.06232139297618233,-1.5318816667338904,-1.9502732413237827,0.4183915745898923
TM01079,IV Cisplatin,Cisplatin,0.0,079-41,77.5,20.6,29.0,0.2658064516129032,0.26735116026187145,-0.0015447086489682182,113.4488888888889,0.1815795659327744,0.26604932225965683,-0.08446975632688242,-1.7060613415426806,-1.351577636132839,-0.35448370540984153,-1.9115519729783814,-1.9502732413237827,0.03872126834540124
TM01079,IV Cisplatin,Cisplatin,0.0,079-42,126.74,46.72,29.0,0.3686286886539372,0.26735116026187145,0.10127752839206577,113.4488888888889,0.4118154039019039,0.26604932225965683,0.14576608164224708,-0.8871800788182443,-1.351577636132839,0.46439755731459476,-1.4397597413138326,-1.9502732413237827,0.5105135000099501
TM01079,IV Cisplatin,Cisplatin,0.0,079-43,176.39,38.0,29.0,0.21543171381597598,0.26735116026187145,-0.05191944644589547,113.4488888888889,0.3349525973517198,0.26604932225965683,0.06890327509206295,-1.0937662576118303,-1.351577636132839,0.25781137852100877,-2.214697449475147,-1.9502732413237827,-0.26442420815136436
TM01079,IV Cisplatin,Cisplatin,0.0,079-44,119.09,30.36,29.0,0.2549332437652196,0.26735116026187145,-0.01241791649665186,113.4488888888889,0.26760949619995295,0.26604932225965683,0.0015601739402961168,-1.3182264648107869,-1.351577636132839,0.03335117132205223,-1.971808579165496,-1.9502732413237827,-0.021535337841713353
TM01079,IV Cisplatin,Cisplatin,0.0,079-48,100.01,23.15,29.0,0.2314768523147685,0.26735116026187145,-0.035874307947102946,113.4488888888889,0.2040566481234819,0.26604932225965683,-0.06199267413617493,-1.589357636805973,-1.351577636132839,-0.23778000067313387,-2.111060163692945,-1.9502732413237827,-0.16078692236916248
TM01079,IV Cisplatin,Cisplatin,0.0,079-60,118.47,26.31,29.0,0.22208153963028615,0.26735116026187145,-0.045269620631585294,113.4488888888889,0.23191060095588809,0.26604932225965683,-0.03413872130376874,-1.4614033222860148,-1.351577636132839,-0.10982568615317567,-2.1708386200156156,-1.9502732413237827,-0.2205653786918329
TM01079,IV D5W,D5W,1.0,079-01,123.55,1606.0,29.0,12.998785916632942,14.028894441816766,-1.0301085251838238,113.4488888888889,14.156154509127946,13.792221656350385,0.3639328527775607,2.650149477168491,2.562135505169026,0.08801397199946459,3.7003049770758922,3.7638788515221657,-0.06357387444627349
TM01079,IV D5W,D5W,1.0,079-05,189.78,1638.97,29.0,8.636157656233534,14.028894441816766,-5.3927367855832316,113.4488888888889,14.446769960040742,13.792221656350385,0.6545483036903565,2.6704708573942892,2.562135505169026,0.10833535222526303,3.1103895805292674,3.7638788515221657,-0.6534892709928983
TM01079,IV D5W,D5W,1.0,079-13,89.08,1214.13,29.0,13.629658733722499,14.028894441816766,-0.3992357080942668,113.4488888888889,10.701999921648515,13.792221656350385,-3.0902217347018706,2.3704306325679125,2.562135505169026,-0.19170487260111368,3.768677534555805,3.7638788515221657,0.004798683033639062
TM01079,IV D5W,D5W,1.0,079-22,133.1,1924.63,29.0,14.460030052592037,14.028894441816766,0.4311356107752715,113.4488888888889,16.96473203792212,13.792221656350385,3.1725103815717333,2.831136603117176,2.562135505169026,0.26900109794814986,3.853998645563699,3.7638788515221657,0.09011979404153347
TM01079,IV D5W,D5W,1.0,079-25,104.48,2072.5,29.0,19.836332312404288,14.028894441816766,5.807437870587522,113.4488888888889,18.268138368722084,13.792221656350385,4.475916712371699,2.905158469671234,2.562135505169026,0.3430229645022078,4.310073394611407,3.7638788515221657,0.546194543089241
TM01079,IV D5W,D5W,1.0,079-45,71.14,638.87,29.0,8.980461062693282,14.028894441816766,-5.048433379123484,113.4488888888889,5.631346470265611,13.792221656350385,-8.160875186084773,1.7283485734625097,2.562135505169026,-0.8337869317065165,3.166789515766605,3.7638788515221657,-0.5970893357555607
TM01079,IV D5W,D5W,1.0,079-51,77.36,1114.93,29.0,14.41222854188211,14.028894441816766,0.3833341000653441,113.4488888888889,9.827597351719815,13.792221656350385,-3.9646243046305703,2.285194484316181,2.562135505169026,-0.2769410208528451,3.849221529479504,3.7638788515221657,0.08534267795733808
TM01079,IV D5W,D5W,1.0,079-56,143.43,2387.72,29.0,16.64728438959771,14.028894441816766,2.618389947780946,113.4488888888889,21.046658309174955,13.792221656350385,7.25443665282457,3.046741797368291,2.562135505169026,0.48460629219926465,4.057214949830088,3.7638788515221657,0.29333609830792184
TM01079,IV D5W,D5W,1.0,079-57,89.12,1484.66,29.0,16.65911131059246,14.028894441816766,2.6302168687756957,113.4488888888889,13.086597978531692,13.792221656350385,-0.7056236778186928,2.571588651455149,2.562135505169026,0.009453146286122927,4.058239536287227,3.7638788515221657,0.29436068476506083
TM01079,IV Docetaxel,Docetaxel,0.0,079-02,123.76,19.94,29.0,0.16111829347123466,0.3912200567344709,-0.23010176326323625,113.4488888888889,0.17576196818929718,0.40216348037295296,-0.22640151218365578,-1.7386246528045237,-1.0812530779351965,-0.6573715748693272,-2.6338077870508396,-1.522649951498594,-1.1111578355522456
TM01079,IV Docetaxel,Docetaxel,0.0,079-06,77.13,18.61,29.0,0.24128095423311294,0.3912200567344709,-0.14993910250135797,113.4488888888889,0.16403862728198698,0.40216348037295296,-0.23812485309096598,-1.8076533466840565,-1.0812530779351965,-0.72640026874886,-2.051214055495661,-1.522649951498594,-0.5285641039970668
TM01079,IV Docetaxel,Docetaxel,0.0,079-11,89.27,53.13,29.0,0.5951607482916994,0.3912200567344709,0.2039406915572285,113.4488888888889,0.4683166183499177,0.40216348037295296,0.06615313797696476,-0.7586106768753641,-1.0812530779351965,0.32264240105983244,-0.7486487131192201,-1.522649951498594,0.774001238379374
TM01079,IV Docetaxel,Docetaxel,0.0,079-14,183.14,111.94,29.0,0.6112263841869608,0.3912200567344709,0.22000632745248994,113.4488888888889,0.9866998354618819,0.40216348037295296,0.5845363550889289,-0.013389403875002521,-1.0812530779351965,1.0678636740601941,-0.7102212748217304,-1.522649951498594,0.8124286766768637
TM01079,IV Docetaxel,Docetaxel,0.0,079-19,77.64,45.84,29.0,0.5904173106646059,0.3912200567344709,0.199197253930135,113.4488888888889,0.4040586069106009,0.40216348037295296,0.001895126537647951,-0.9061953449317319,-1.0812530779351965,0.1750577330034646,-0.7601930739567588,-1.522649951498594,0.7624568775418352
TM01079,IV Docetaxel,Docetaxel,0.0,079-24,125.39,31.27,29.0,0.24938192838344364,0.3912200567344709,-0.14183812835102727,113.4488888888889,0.2756307294523231,0.40216348037295296,-0.12653275092062988,-1.2886932458684661,-1.0812530779351965,-0.20744016793326958,-2.0035711717254716,-1.522649951498594,-0.48092122022687755
TM01079,IV Docetaxel,Docetaxel,0.0,079-39,99.75,15.82,29.0,0.15859649122807018,0.3912200567344709,-0.23262356550640073,113.4488888888889,0.1394460550027423,0.40216348037295296,-0.2627174253702107,-1.9700774549987081,-1.0812530779351965,-0.8888243770635116,-2.6565672415242787,-1.522649951498594,-1.1339172900256846
TM01079,IV Docetaxel,Docetaxel,0.0,079-46,83.19,39.21,29.0,0.47133068878470974,0.3912200567344709,0.08011063205023883,113.4488888888889,0.3456181932147614,0.40216348037295296,-0.05654528715819157,-1.0624206010339758,-1.0812530779351965,0.018832476901220696,-1.0851884752440453,-1.522649951498594,0.4374614762545488
TM01079,IV Docetaxel,Docetaxel,0.0,079-49,183.75,62.15,29.0,0.3382312925170068,0.3912200567344709,-0.052988764217464124,113.4488888888889,0.5478237875107732,0.40216348037295296,0.14566030713782024,-0.601801599381496,-1.0812530779351965,0.4794514785537005,-1.5639179535586043,-1.522649951498594,-0.041268002060010245
TM01079,IV Docetaxel,Docetaxel,0.0,079-58,117.75,58.34,29.0,0.49545647558386413,0.3912200567344709,0.10423641884939322,113.4488888888889,0.5142403823552456,0.40216348037295296,0.11207690198229264,-0.6650644528986406,-1.0812530779351965,0.41618862503655596,-1.0131697684893302,-1.522649951498594,0.5094801830092639
J000100646,Cisplatin,Cisplatin,0.0,646-004,116.5,113.61,28.0,0.9751931330472103,0.5283682072103015,0.4468249258369088,130.91299999999998,0.867828252350798,0.5202386317630795,0.3475896205877185,-0.1417614498551395,-0.7247027871471861,0.5829413372920466,-0.03624012782342933,-1.0067595363855157,0.9705194085620864
J000100646,Cisplatin,Cisplatin,0.0,646-013,124.32,47.82,28.0,0.3846525096525097,0.5283682072103015,-0.14371569755779184,130.91299999999998,0.36528075897733614,0.5202386317630795,-0.15495787278574336,-1.007089018406774,-0.7247027871471861,-0.28238623125958795,-1.378372373696082,-1.0067595363855157,-0.37161283731056627
J000100646,Cisplatin,Cisplatin,0.0,646-017,110.46,41.81,28.0,0.3785080572152816,0.5283682072103015,-0.14986014999501995,130.91299999999998,0.3193724076294945,0.5202386317630795,-0.20086622413358501,-1.1413974350684788,-0.7247027871471861,-0.41669464792129274,-1.401604084026925,-1.0067595363855157,-0.3948445476414093
J000100646,Cisplatin,Cisplatin,0.0,646-026,106.13,77.22,28.0,0.7275982285875813,0.5283682072103015,0.19923002137727974,130.91299999999998,0.589857386203051,0.5202386317630795,0.06961875443997145,-0.5278744896008624,-0.7247027871471861,0.1968282975463237,-0.4587860642825463,-1.0067595363855157,0.5479734721029694
J000100646,Cisplatin,Cisplatin,0.0,646-027,96.94,57.09,28.0,0.588920982050753,0.5283682072103015,0.06055277484045152,130.91299999999998,0.43609114450054626,0.5202386317630795,-0.08414748726253324,-0.8299040104607848,-0.7247027871471861,-0.10520122331359871,-0.763854020171222,-1.0067595363855157,0.2429055162142938
J000100646,Cisplatin,Cisplatin,0.0,646-036,146.05,44.09,28.0,0.3018829168093119,0.5283682072103015,-0.22648529040098964,130.91299999999998,0.33678855423067233,0.5202386317630795,-0.18345007753240716,-1.0882999810671063,-0.7247027871471861,-0.3635971939199203,-1.7279389761007933,-1.0067595363855157,-0.7211794397152775
J000100646,Cisplatin,Cisplatin,0.0,646-044,134.96,47.03,28.0,0.34847362181387076,0.5283682072103015,-0.17989458539643077,130.91299999999998,0.3592462169532438,0.5202386317630795,-0.16099241480983567,-1.023747284479996,-0.7247027871471861,-0.2990444973328099,-1.520878641429584,-1.0067595363855157,-0.5141191050440683
J000100646,Cisplatin,Cisplatin,0.0,646-048,153.45,81.03,28.0,0.5280547409579668,0.5283682072103015,-0.0003134662523347487,130.91299999999998,0.618960683812914,0.5202386317630795,0.09872205204983453,-0.4797135239643187,-0.7247027871471861,0.24498926318286735,-0.9212406001237239,-1.0067595363855157,0.08551893626179186
J000100646,Cisplatin,Cisplatin,0.0,646-050,221.43,118.57,28.0,0.5354739646840988,0.5283682072103015,0.0071057574737972695,130.91299999999998,0.9057160098691498,0.5202386317630795,0.3854773781060703,-0.09902947696697355,-0.7247027871471861,0.6256733101802125,-0.9011116635799027,-1.0067595363855157,0.10564787280561305
J000100646,Cisplatin,Cisplatin,0.0,646-053,102.52,52.79,28.0,0.5149239172844323,0.5283682072103015,-0.013444289925869213,130.91299999999998,0.4032449031035879,0.5202386317630795,-0.11699372865949159,-0.9082112016014279,-0.7247027871471861,-0.18350841445424182,-0.9575688126209492,-1.0067595363855157,0.04919072376456657
J000100646,Vehicle,D5W,1.0,646-001,223.39,2073.79,28.0,9.283271408747035,11.909898769326707,-2.626627360579672,130.91299999999998,15.840978359673985,11.71679665121111,4.124181708462874,2.762600149609826,2.4112407507364435,0.3513593988733823,3.2146332981848493,3.523510618323628,-0.3088773201387789
J000100646,Vehicle,D5W,1.0,646-005,123.13,1629.09,28.0,13.230650531958092,11.909898769326707,1.3207517626313852,130.91299999999998,12.444065906365298,11.71679665121111,0.7272692551541873,2.521243875257728,2.4112407507364435,0.11000312452128469,3.7258120934772463,3.523510618323628,0.20230147515361807
J000100646,Vehicle,D5W,1.0,646-006,108.32,1283.88,28.0,11.852658788774004,11.909898769326707,-0.057239980552703074,130.91299999999998,9.807123815052748,11.71679665121111,-1.9096728361583626,2.283109041501563,2.4112407507364435,-0.12813170923488038,3.5671388157088773,3.523510618323628,0.043628197385249035
J000100646,Vehicle,D5W,1.0,646-011,113.46,1380.27,28.0,12.16525647805394,11.909898769326707,0.2553577087272334,130.91299999999998,10.543414328599912,11.71679665121111,-1.1733823226111983,2.3555014307508206,2.4112407507364435,-0.05573931998562287,3.604694831580964,3.523510618323628,0.08118421325733571
J000100646,Vehicle,D5W,1.0,646-022,134.67,913.54,28.0,6.7835449617583725,11.909898769326707,-5.126353807568335,130.91299999999998,6.978222178087738,11.71679665121111,-4.738574473123372,1.942794182052453,2.4112407507364435,-0.4684465686839905,2.7620393975791178,3.523510618323628,-0.7614712207445105
J000100646,Vehicle,D5W,1.0,646-031,155.27,2456.27,28.0,15.819346944032974,11.909898769326707,3.9094481747062666,130.91299999999998,18.762613338629475,11.71679665121111,7.045816687418364,2.9318662376411075,2.4112407507364435,0.520625486904664,3.9836181384368805,3.523510618323628,0.4601075201132523
J000100646,Vehicle,D5W,1.0,646-045,95.66,1677.3,28.0,17.533974492996027,11.909898769326707,5.6240757236693195,130.91299999999998,12.81232574305073,11.71679665121111,1.0955290918396194,2.5504076562637565,2.4112407507364435,0.13916690552731303,4.132081149251475,3.523510618323628,0.6085705309278464
J000100646,Vehicle,D5W,1.0,646-046,98.33,833.03,28.0,8.47177870436286,11.909898769326707,-3.4381200649638473,130.91299999999998,6.363233597885619,11.71679665121111,-5.353563053325491,1.8505366754871493,2.4112407507364435,-0.5607040752492942,3.0826649044520575,3.523510618323628,-0.4408457138715707
J000100646,Vehicle,D5W,1.0,646-054,142.64,1779.94,28.0,12.478547392035896,11.909898769326707,0.5686486227091887,130.91299999999998,13.596357886535335,11.71679665121111,1.8795612353242248,2.609801954415887,2.4112407507364435,0.1985612036794433,3.6413780970139444,3.523510618323628,0.11786747869031622
J000100646,Vehicle,D5W,1.0,646-055,114.26,1311.7,28.0,11.479957990547874,11.909898769326707,-0.42994077877883363,130.91299999999998,10.019631358230276,11.71679665121111,-1.6971652929808343,2.3045463043841474,2.4112407507364435,-0.10669444635229608,3.5210454575508634,3.523510618323628,-0.0024651607727648184
J000104518,Cisplatin,Cisplatin,0.0,4518-07,107.97,2192.53,29.0,20.306844493840885,12.820712530176827,7.486131963664057,126.59099999999998,17.319793666216402,12.844084931437116,4.475708734779285,2.8518499900273238,2.5143014735001397,0.3375485165271841,4.3438941697369335,3.6056109567629466,0.7382832129739869
J000104518,Cisplatin,Cisplatin,0.0,4518-17,118.68,1160.31,29.0,9.776794742163801,12.820712530176827,-3.043917788013026,126.59099999999998,9.165817475175961,12.844084931437116,-3.678267456261155,2.2154810726414387,2.5143014735001397,-0.298820400858701,3.2893615646140555,3.6056109567629466,-0.31624939214889114
J000104518,Cisplatin,Cisplatin,0.0,4518-18,122.79,1676.78,29.0,13.655672286016776,12.820712530176827,0.8349597558399484,126.59099999999998,13.24564937475808,12.844084931437116,0.4015644433209644,2.5836691494390087,2.5143014735001397,0.06936767593886906,3.7714284364403805,3.6056109567629466,0.16581747967743388
J000104518,Cisplatin,Cisplatin,0.0,4518-24,137.42,1900.43,29.0,13.829355261242906,12.820712530176827,1.0086427310660788,126.59099999999998,15.012362648213541,12.844084931437116,2.1682777167764247,2.7088740382027856,2.5143014735001397,0.19457256470264594,3.789661993017871,3.6056109567629466,0.18405103625492458
J000104518,Cisplatin,Cisplatin,0.0,4518-26,111.94,888.06,29.0,7.933357155619081,12.820712530176827,-4.887355374557746,126.59099999999998,7.015190653363984,12.844084931437116,-5.8288942780731325,1.948077891141487,2.5143014735001397,-0.5662235823586526,2.9879314998307582,3.6056109567629466,-0.6176794569321884
J000104518,Cisplatin,Cisplatin,0.0,4518-35,118.84,1310.34,29.0,11.026085493099965,12.820712530176827,-1.7946270370768627,126.59099999999998,10.350972817972842,12.844084931437116,-2.4931121134642744,2.3370805073690706,2.5143014735001397,-0.17722096613106908,3.4628487877153633,3.6056109567629466,-0.14276216904758332
J000104518,Cisplatin,Cisplatin,0.0,4518-38,136.58,2102.47,29.0,15.393688680626736,12.820712530176827,2.572976150449909,126.59099999999998,16.608368683397714,12.844084931437116,3.7642837519605976,2.8099067058819336,2.5143014735001397,0.2956052323817939,3.944267070777207,3.6056109567629466,0.33865611401426055
J000104518,Cisplatin,Cisplatin,0.0,4518-39,119.55,1955.58,29.0,16.35784190715182,12.820712530176827,3.537129376974992,126.59099999999998,15.448017631585186,12.844084931437116,2.6039327001480697,2.737480686476234,2.5143014735001397,0.22317921297609455,4.0319105207207455,3.6056109567629466,0.4262995639577989
J000104518,Cisplatin,Cisplatin,0.0,4518-44,203.61,1447.01,29.0,7.106772751829477,12.820712530176827,-5.71393977834735,126.59099999999998,11.43059143225032,12.844084931437116,-1.4134934991867958,2.4362932203219736,2.5143014735001397,-0.07800825317816606,2.8291945680132,3.6056109567629466,-0.7764163887497468
J000104518,Vehicle,D5W,1.0,4518-04,158.42,2661.01,29.0,16.797184698901656,15.824465285724742,0.9727194131769146,126.59099999999998,21.02053068543578,15.522256716512235,5.498273968923545,3.0454996118206825,2.718321487497366,0.3271781243233165,4.0701475444813235,3.963870393055052,0.10627715142627148
J000104518,Vehicle,D5W,1.0,4518-05,100.03,1292.61,29.0,12.9222233330001,15.824465285724742,-2.9022419527246424,126.59099999999998,10.210915467924261,15.522256716512235,-5.311341248587974,2.323457292008555,2.718321487497366,-0.394864195488811,3.6917824091557794,3.963870393055052,-0.2720879838992727
J000104518,Vehicle,D5W,1.0,4518-14,119.52,1862.14,29.0,15.580153949129855,15.824465285724742,-0.2443113365948868,126.59099999999998,14.709892488407553,15.522256716512235,-0.8123642281046823,2.6885202258447984,2.718321487497366,-0.02980126165256758,3.961637583777887,3.963870393055052,-0.002232809277165071
J000104518,Vehicle,D5W,1.0,4518-15,153.48,1657.82,29.0,10.80153765962992,15.824465285724742,-5.0229276260948215,126.59099999999998,13.095875694164674,15.522256716512235,-2.4263810223475613,2.5722973481304345,2.718321487497366,-0.14602413936693148,3.4331647976479736,3.963870393055052,-0.5307055954070785
