source,target,pair,percent-heldout,percent-used,seed,transfer,target_only_mean,percent-to-match-TL,efficiency-gain
REP,CTD2,REP_CTD2,20,80,7,0.8077105712533507,0.8044317661139617,81.53760209493738,1.0192200261867173
REP,CTD2,REP_CTD2,20,80,8,0.8099781231414486,0.8044317661139617,82.60097499613039,1.0325121874516299
REP,CTD2,REP_CTD2,20,80,9,0.8017881039931753,0.8044317661139617,77.90351650009613,0.9737939562512017
REP,CTD2,REP_CTD2,40,60,0,0.7904087053050759,0.778294244306611,68.9554065483606,1.14925677580601
REP,CTD2,REP_CTD2,40,60,1,0.787678488873758,0.778294244306611,66.9371410959757,1.1156190182662618
REP,CTD2,REP_CTD2,40,60,2,0.7817441774138509,0.778294244306611,62.55030360359389,1.0425050600598982
REP,CTD2,REP_CTD2,40,60,3,0.7693754187883886,0.778294244306611,53.675547405748425,0.8945924567624738
REP,CTD2,REP_CTD2,40,60,4,0.7806284276532962,0.778294244306611,61.725504818631876,1.0287584136438646
REP,CTD2,REP_CTD2,40,60,5,0.7837472090690285,0.778294244306611,64.03101024036657,1.0671835040061095
REP,CTD2,REP_CTD2,40,60,6,0.7860798242357251,0.778294244306611,65.7553558089632,1.0959225968160533
REP,CTD2,REP_CTD2,40,60,7,0.7910023994225972,0.778294244306611,69.3942846947715,1.156571411579525
REP,CTD2,REP_CTD2,40,60,8,0.7911461623531992,0.778294244306611,69.50055896403433,1.1583426494005722
REP,CTD2,REP_CTD2,40,60,9,0.7838547655496797,0.778294244306611,64.110519515378,1.0685086585896333
REP,CTD2,REP_CTD2,60,40,0,0.7727071917006955,0.7467951979338168,56.038149947489394,1.4009537486872348
REP,CTD2,REP_CTD2,60,40,1,0.7620235051866296,0.7467951979338168,48.75345220679915,1.2188363051699789
REP,CTD2,REP_CTD2,60,40,2,0.7624204477376579,0.7467951979338168,48.98162055089592,1.224540513772398
REP,CTD2,REP_CTD2,60,40,3,0.765324585201605,0.7467951979338168,50.80304979555625,1.2700762448889062
REP,CTD2,REP_CTD2,60,40,4,0.7575208008786816,0.7467951979338168,46.165232366823716,1.1541308091705929
REP,CTD2,REP_CTD2,60,40,5,0.7635333624917768,0.7467951979338168,49.62134011714134,1.2405335029285334
REP,CTD2,REP_CTD2,60,40,6,0.7683646678778497,0.7467951979338168,52.95881108152741,1.3239702770381852
REP,CTD2,REP_CTD2,60,40,7,0.7722243547349579,0.7467951979338168,55.69576411492427,1.3923941028731068
REP,CTD2,REP_CTD2,60,40,8,0.7652418050718598,0.7467951979338168,50.74434935285226,1.2686087338213066
REP,CTD2,REP_CTD2,60,40,9,0.7721323438624228,0.7467951979338168,55.63051803512208,1.390762950878052
REP,CTD2,REP_CTD2,80,20,0,0.7187184647289125,0.6713662236539766,29.95103771925535,1.4975518859627674
REP,CTD2,REP_CTD2,80,20,1,0.7366263417948549,0.6713662236539766,36.34788491508563,1.8173942457542815
REP,CTD2,REP_CTD2,80,20,2,0.7319090220619604,0.6713662236539766,34.653673263210806,1.7326836631605402
REP,CTD2,REP_CTD2,80,20,3,0.7192725823870826,0.6713662236539766,30.115332733501734,1.5057666366750868
REP,CTD2,REP_CTD2,80,20,4,0.7124263251803703,0.6713662236539766,28.628749342591718,1.431437467129586
REP,CTD2,REP_CTD2,80,20,5,0.7315229257565276,0.6713662236539766,34.51500789888351,1.7257503949441755
REP,CTD2,REP_CTD2,80,20,6,0.7250564221682645,0.6713662236539766,32.19258195651402,1.6096290978257008
REP,CTD2,REP_CTD2,80,20,7,0.7407176733462283,0.6713662236539766,37.81727473356352,1.8908637366781762
REP,CTD2,REP_CTD2,80,20,8,0.7267106804594575,0.6713662236539766,32.786704006924644,1.6393352003462323
REP,CTD2,REP_CTD2,80,20,9,0.734776060825979,0.6713662236539766,35.68336189052731,1.7841680945263654
REP,CTD2,REP_CTD2,10,90,0,0.825528718140054,0.8257559120044007,89.8934569921281,0.9988161888014233
REP,CTD2,REP_CTD2,10,90,1,0.7967441690022375,0.8257559120044007,73.90356264822364,0.8211506960913738
REP,CTD2,REP_CTD2,10,90,2,0.7973321369052386,0.8257559120044007,74.36983441473372,0.8263314934970413
REP,CTD2,REP_CTD2,10,90,3,0.7907871249716967,0.8257559120044007,69.23514676634582,0.7692794085149536
REP,CTD2,REP_CTD2,10,90,4,0.8463291229204867,0.8257559120044007,90.0,1.0
REP,CTD2,REP_CTD2,10,90,5,0.8264113039905819,0.8257559120044007,90.0,1.0
REP,CTD2,REP_CTD2,10,90,6,0.8437159843634946,0.8257559120044007,90.0,1.0
REP,CTD2,REP_CTD2,10,90,7,0.8058837829816958,0.8257559120044007,80.68092615535197,0.8964547350594663
REP,CTD2,REP_CTD2,10,90,8,0.8364512318969438,0.8257559120044007,90.0,1.0
REP,CTD2,REP_CTD2,10,90,9,0.8233651932502387,0.8257559120044007,88.87886775562069,0.9875429750624521
REP,CTD2,REP_CTD2,85,15,0,0.699515897989915,0.6191309951615469,25.91563281362721,1.727708854241814
REP,CTD2,REP_CTD2,85,15,1,0.7096329877816239,0.6191309951615469,28.041731596725292,1.8694487731150196
REP,CTD2,REP_CTD2,85,15,2,0.7067645213879655,0.6191309951615469,27.438925549287354,1.8292617032858236
REP,CTD2,REP_CTD2,85,15,3,0.700419820381522,0.6191309951615469,26.10559142192044,1.7403727614613627
REP,CTD2,REP_CTD2,85,15,4,0.7082940077905318,0.6191309951615469,27.76034596229249,1.8506897308194994
REP,CTD2,REP_CTD2,85,15,5,0.7141989740488295,0.6191309951615469,29.001270164259214,1.9334180109506143
REP,CTD2,REP_CTD2,85,15,6,0.7015755239431879,0.6191309951615469,26.348461653050915,1.7565641102033944
REP,CTD2,REP_CTD2,85,15,7,0.7391314659297546,0.6191309951615469,37.247592956740014,2.4831728637826678
REP,CTD2,REP_CTD2,85,15,8,0.7149084217227704,0.6191309951615469,29.150360057429243,1.9433573371619495
REP,CTD2,REP_CTD2,85,15,9,0.7133892147217098,0.6191309951615469,28.831099852891377,1.9220733235260918
REP,CTD2,REP_CTD2,90,10,0,0.6687060495554553,0.5285292535988787,19.745365898140296,1.9745365898140297
REP,CTD2,REP_CTD2,90,10,1,0.6711629116536245,0.5285292535988787,19.98053880434528,1.998053880434528
REP,CTD2,REP_CTD2,90,10,2,0.6999197184044615,0.5285292535988787,26.000495368930537,2.600049536893054
REP,CTD2,REP_CTD2,90,10,3,0.6754268450936285,0.5285292535988787,20.85333653048538,2.085333653048538
REP,CTD2,REP_CTD2,90,10,4,0.6671091574469208,0.5285292535988787,19.592510042559425,1.9592510042559426
REP,CTD2,REP_CTD2,90,10,5,0.6752388564717091,0.5285292535988787,20.813830863487482,2.0813830863487484
REP,CTD2,REP_CTD2,90,10,6,0.6541421418502641,0.5285292535988787,18.351296404665987,1.8351296404665987
REP,CTD2,REP_CTD2,90,10,7,0.6990429209738185,0.5285292535988787,25.816237050709276,2.5816237050709274
REP,CTD2,REP_CTD2,90,10,8,0.6918186184154395,0.5285292535988787,24.29805532114813,2.429805532114813
REP,CTD2,REP_CTD2,90,10,9,0.6618521695184962,0.5285292535988787,19.08930673703675,1.908930673703675
REP,CTD2,REP_CTD2,95,5,0,0.5771723815046307,0.05883517862322711,12.684447730627014,2.5368895461254026
REP,CTD2,REP_CTD2,95,5,1,0.614133504816563,0.05883517862322711,14.724205613557265,2.944841122711453
REP,CTD2,REP_CTD2,95,5,2,0.5964704533662025,0.05883517862322711,13.749442262118642,2.749888452423728
REP,CTD2,REP_CTD2,95,5,3,0.6020907230908266,0.05883517862322711,14.059605710838694,2.811921142167739
REP,CTD2,REP_CTD2,95,5,4,0.6080886886272436,0.05883517862322711,14.390612898612693,2.8781225797225387
REP,CTD2,REP_CTD2,95,5,5,0.6075521040663272,0.05883517862322711,14.361000633348162,2.8722001266696324
REP,CTD2,REP_CTD2,95,5,6,0.5175424611497018,0.05883517862322711,9.883043101515105,1.9766086203030209
REP,CTD2,REP_CTD2,95,5,7,0.60332662640115,0.05883517862322711,14.127810984214623,2.8255621968429248
REP,CTD2,REP_CTD2,95,5,8,0.6014810913219539,0.05883517862322711,14.02596222019724,2.805192444039448
REP,CTD2,REP_CTD2,95,5,9,0.6086727837720491,0.05883517862322711,14.422847110380106,2.884569422076021
REP,CTD2,REP_CTD2,30,70,0,0.7924122809928433,0.7918217831548419,70.46827806184655,1.0066896865978079
REP,CTD2,REP_CTD2,30,70,1,0.7937053705617575,0.7918217831548419,71.49372716285345,1.021338959469335
REP,CTD2,REP_CTD2,30,70,2,0.7999749217180443,0.7918217831548419,76.46562218968415,1.0923660312812022
REP,CTD2,REP_CTD2,30,70,3,0.7719857891948495,0.7918217831548419,55.526594256633544,0.7932370608090507
REP,CTD2,REP_CTD2,30,70,4,0.7902013131869763,0.7918217831548419,68.80209549863721,0.9828870785519602
REP,CTD2,REP_CTD2,30,70,5,0.7864069626573141,0.7918217831548419,65.99718725018788,0.9428169607169696
REP,CTD2,REP_CTD2,30,70,6,0.7871382139514437,0.7918217831548419,66.5377521691533,0.9505393167021899
REP,CTD2,REP_CTD2,30,70,7,0.7923638592538856,0.7918217831548419,70.42987853417496,1.006141121916785
REP,CTD2,REP_CTD2,30,70,8,0.7965559171367891,0.7918217831548419,73.75427468640898,1.0536324955201282
REP,CTD2,REP_CTD2,30,70,9,0.79928802326658,0.7918217831548419,75.92089627396234,1.0845842324851762
REP,CTD2,REP_CTD2,50,50,0,0.7843944942905464,0.7641921139082759,64.50950468697654,1.2901900937395308
REP,CTD2,REP_CTD2,50,50,1,0.7668314260034069,0.7641921139082759,51.8715697703679,1.037431395407358
REP,CTD2,REP_CTD2,50,50,2,0.775816628168634,0.7641921139082759,58.243090889111656,1.1648618177822332
REP,CTD2,REP_CTD2,50,50,3,0.775641112375683,0.7641921139082759,58.11863040832383,1.1623726081664767
REP,CTD2,REP_CTD2,50,50,4,0.770558024290112,0.7641921139082759,54.514148006025856,1.090282960120517
REP,CTD2,REP_CTD2,50,50,5,0.7789672227716572,0.7641921139082759,60.49748773416698,1.2099497546833395
REP,CTD2,REP_CTD2,50,50,6,0.7745381929173174,0.7641921139082759,57.33653619474613,1.1467307238949227
REP,CTD2,REP_CTD2,50,50,7,0.7860224999370806,0.7641921139082759,65.71297980894754,1.3142595961789507
REP,CTD2,REP_CTD2,50,50,8,0.7682184946354913,0.7641921139082759,52.85515777650925,1.057103155530185
REP,CTD2,REP_CTD2,50,50,9,0.7744195654558762,0.7641921139082759,57.252415953271694,1.145048319065434
REP,CTD2,REP_CTD2,70,30,0,0.7497166953292322,0.718951452864101,41.67931913892359,1.3893106379641196
REP,CTD2,REP_CTD2,70,30,1,0.7547311695247799,0.718951452864101,44.56171174397471,1.4853903914658237
REP,CTD2,REP_CTD2,70,30,2,0.7554162401978337,0.718951452864101,44.955500317799846,1.498516677259995
REP,CTD2,REP_CTD2,70,30,3,0.7554351151402875,0.718951452864101,44.96634990888914,1.4988783302963047
REP,CTD2,REP_CTD2,70,30,4,0.7374364991213811,0.718951452864101,36.6388505608699,1.2212950186956633
REP,CTD2,REP_CTD2,70,30,5,0.7402975687398125,0.718951452864101,37.66639538692248,1.2555465128974161
REP,CTD2,REP_CTD2,70,30,6,0.7386193682451484,0.718951452864101,37.06367456382123,1.235455818794041
REP,CTD2,REP_CTD2,70,30,7,0.7590373249664921,0.718951452864101,47.03695244067876,1.567898414689292
REP,CTD2,REP_CTD2,70,30,8,0.7581051721121485,0.718951452864101,46.5011374400705,1.5500379146690166
REP,CTD2,REP_CTD2,70,30,9,0.7449400651426303,0.718951452864101,39.333734457580505,1.3111244819193502
GDSC,CTD2,GDSC_CTD2,20,80,0,0.8179037787334736,0.8044317661139617,86.31772671633817,1.078971583954227
GDSC,CTD2,GDSC_CTD2,20,80,1,0.7966919863815396,0.8044317661139617,73.86218065677518,0.9232772582096898
GDSC,CTD2,GDSC_CTD2,20,80,2,0.799345204892471,0.8044317661139617,75.96624258892275,0.9495780323615344
GDSC,CTD2,GDSC_CTD2,20,80,3,0.786396050572347,0.8044317661139617,65.98912067940246,0.8248640084925307
GDSC,CTD2,GDSC_CTD2,20,80,4,0.8017027346093778,0.8044317661139617,77.83581665936335,0.9729477082420418
GDSC,CTD2,GDSC_CTD2,20,80,5,0.80236793342742,0.8044317661139617,78.36333427790309,0.9795416784737887
GDSC,CTD2,GDSC_CTD2,20,80,6,0.8176993792675498,0.8044317661139617,86.22187318627228,1.0777734148284035
GDSC,CTD2,GDSC_CTD2,20,80,7,0.8057169456929986,0.8044317661139617,80.60268748189961,1.007533593523745
GDSC,CTD2,GDSC_CTD2,20,80,8,0.8114143649060077,0.8044317661139617,83.27450338593714,1.0409312923242142
GDSC,CTD2,GDSC_CTD2,20,80,9,0.801095403139537,0.8044317661139617,77.35418914899341,0.9669273643624177
GDSC,CTD2,GDSC_CTD2,40,60,0,0.8000713941415741,0.778294244306611,76.54212699055707,1.2757021165092843
GDSC,CTD2,GDSC_CTD2,40,60,1,0.7987705344593592,0.778294244306611,75.51051601500525,1.2585086002500876
GDSC,CTD2,GDSC_CTD2,40,60,2,0.7911113614095006,0.778294244306611,69.47483296606151,1.1579138827676918
GDSC,CTD2,GDSC_CTD2,40,60,3,0.777161306528696,0.778294244306611,59.19661941429164,0.9866103235715273
GDSC,CTD2,GDSC_CTD2,40,60,4,0.7888333057510439,0.778294244306611,67.79081957381423,1.129846992896904
GDSC,CTD2,GDSC_CTD2,40,60,5,0.790355314526221,0.778294244306611,68.91593833507072,1.1485989722511787
GDSC,CTD2,GDSC_CTD2,40,60,6,0.7934196569145523,0.778294244306611,71.26714981684793,1.1877858302807989
GDSC,CTD2,GDSC_CTD2,40,60,7,0.7938868905369841,0.778294244306611,71.63767658436741,1.1939612764061236
GDSC,CTD2,GDSC_CTD2,40,60,8,0.7949049701208034,0.778294244306611,72.44503658407541,1.2074172764012567
GDSC,CTD2,GDSC_CTD2,40,60,9,0.7842035251285749,0.778294244306611,64.36833402458628,1.0728055670764378
GDSC,CTD2,GDSC_CTD2,60,40,0,0.7660709165119429,0.7467951979338168,51.332282818693,1.283307070467325
GDSC,CTD2,GDSC_CTD2,60,40,1,0.7555142748214424,0.7467951979338168,45.01185204344628,1.125296301086157
GDSC,CTD2,GDSC_CTD2,60,40,2,0.7640309360531944,0.7467951979338168,49.90735262771968,1.2476838156929921
GDSC,CTD2,GDSC_CTD2,60,40,3,0.7508396350709394,0.7467951979338168,42.32480121365212,1.058120030341303
GDSC,CTD2,GDSC_CTD2,60,40,4,0.7715500556954438,0.7467951979338168,55.217610091051604,1.3804402522762902
GDSC,CTD2,GDSC_CTD2,60,40,5,0.7655137380932704,0.7467951979338168,50.93718051646333,1.2734295129115831
GDSC,CTD2,GDSC_CTD2,60,40,6,0.7786549528953065,0.7467951979338168,60.266647608809265,1.5066661902202316
GDSC,CTD2,GDSC_CTD2,60,40,7,0.7714350035441988,0.7467951979338168,55.13602514750396,1.378400628687599
GDSC,CTD2,GDSC_CTD2,60,40,8,0.7679922157642795,0.7467951979338168,52.694700551380656,1.3173675137845164
GDSC,CTD2,GDSC_CTD2,60,40,9,0.7692171810564048,0.7467951979338168,53.56333901771477,1.339083475442869
GDSC,CTD2,GDSC_CTD2,80,20,0,0.72425074004083,0.6713662236539766,31.903223565458074,1.5951611782729036
GDSC,CTD2,GDSC_CTD2,80,20,1,0.7256383943634607,0.6713662236539766,32.401595576534966,1.6200797788267483
GDSC,CTD2,GDSC_CTD2,80,20,2,0.7219184736807112,0.6713662236539766,31.065596890497762,1.553279844524888
GDSC,CTD2,GDSC_CTD2,80,20,3,0.7148424916199463,0.6713662236539766,29.136504896086436,1.4568252448043217
GDSC,CTD2,GDSC_CTD2,80,20,4,0.7090019529194311,0.6713662236539766,27.909120096756205,1.3954560048378102
GDSC,CTD2,GDSC_CTD2,80,20,5,0.7228659176534117,0.6713662236539766,31.40586863567008,1.570293431783504
GDSC,CTD2,GDSC_CTD2,80,20,6,0.7072361188984256,0.6713662236539766,27.538031410137084,1.3769015705068541
GDSC,CTD2,GDSC_CTD2,80,20,7,0.7269252173645102,0.6713662236539766,32.86375431194487,1.6431877155972434
GDSC,CTD2,GDSC_CTD2,80,20,8,0.7294422915177023,0.6713662236539766,33.76775416788731,1.6883877083943655
GDSC,CTD2,GDSC_CTD2,80,20,9,0.7258345750433192,0.6713662236539766,32.47205329670418,1.623602664835209
GDSC,CTD2,GDSC_CTD2,10,90,0,0.8217624321425664,0.8257559120044007,88.12724979356625,0.9791916643729583
GDSC,CTD2,GDSC_CTD2,10,90,1,0.8061460014629768,0.8257559120044007,80.80389402596596,0.8978210447329551
GDSC,CTD2,GDSC_CTD2,10,90,2,0.8110414754653551,0.8257559120044007,83.09963615206598,0.9233292905785109
GDSC,CTD2,GDSC_CTD2,10,90,3,0.7983030362411567,0.8257559120044007,75.1397794170907,0.8348864379676744
GDSC,CTD2,GDSC_CTD2,10,90,4,0.8497013673771526,0.8257559120044007,90.0,1.0
GDSC,CTD2,GDSC_CTD2,10,90,5,0.8226205911324976,0.8257559120044007,88.52968513345765,0.9836631681495294
GDSC,CTD2,GDSC_CTD2,10,90,6,0.833157103009265,0.8257559120044007,90.0,1.0
GDSC,CTD2,GDSC_CTD2,10,90,7,0.8096639146779472,0.8257559120044007,82.45362632147972,0.9161514035719969
GDSC,CTD2,GDSC_CTD2,10,90,8,0.8236694772262648,0.8257559120044007,89.0215623224228,0.9891284702491422
GDSC,CTD2,GDSC_CTD2,10,90,9,0.8054103857570819,0.8257559120044007,80.45892559924708,0.8939880622138564
GDSC,CTD2,GDSC_CTD2,85,15,0,0.677676648470919,0.6191309951615469,21.326131012015765,1.4217420674677177
GDSC,CTD2,GDSC_CTD2,85,15,1,0.6980658901067495,0.6191309951615469,25.61091475148178,1.707394316765452
GDSC,CTD2,GDSC_CTD2,85,15,2,0.6957238121273388,0.6191309951615469,25.118728831967,1.6745819221311333
GDSC,CTD2,GDSC_CTD2,85,15,3,0.6910150702413884,0.6191309951615469,24.129190278909338,1.6086126852606226
GDSC,CTD2,GDSC_CTD2,85,15,4,0.693691449570544,0.6191309951615469,24.691629374734077,1.6461086249822718
GDSC,CTD2,GDSC_CTD2,85,15,5,0.718114823299604,0.6191309951615469,29.82418292852963,1.9882788619019753
GDSC,CTD2,GDSC_CTD2,85,15,6,0.6713583289455051,0.6191309951615469,19.999244311865827,1.3332829541243885
GDSC,CTD2,GDSC_CTD2,85,15,7,0.7093797337559348,0.6191309951615469,27.98851045438913,1.8659006969592753
GDSC,CTD2,GDSC_CTD2,85,15,8,0.7091816743198986,0.6191309951615469,27.9468884134063,1.8631258942270865
GDSC,CTD2,GDSC_CTD2,85,15,9,0.6858029353590128,0.6191309951615469,23.033864067626396,1.5355909378417598
GDSC,CTD2,GDSC_CTD2,90,10,0,0.6447450996975219,0.5285292535988787,17.451803627094996,1.7451803627094997
GDSC,CTD2,GDSC_CTD2,90,10,1,0.6416559879239657,0.5285292535988787,17.15611125025358,1.715611125025358
GDSC,CTD2,GDSC_CTD2,90,10,2,0.6685528800709206,0.5285292535988787,19.73070438626839,1.973070438626839
GDSC,CTD2,GDSC_CTD2,90,10,3,0.6358780557830912,0.5285292535988787,16.60304272661231,1.660304272661231
GDSC,CTD2,GDSC_CTD2,90,10,4,0.6480617790783676,0.5285292535988787,17.76927896668563,1.7769278966685629
GDSC,CTD2,GDSC_CTD2,90,10,5,0.65194438675746,0.5285292535988787,18.14092543891798,1.8140925438917979
GDSC,CTD2,GDSC_CTD2,90,10,6,0.5828482899612824,0.5285292535988787,12.997681690524226,1.2997681690524225
GDSC,CTD2,GDSC_CTD2,90,10,7,0.6584027986216962,0.5285292535988787,18.759130053948248,1.8759130053948248
GDSC,CTD2,GDSC_CTD2,90,10,8,0.6675467140818914,0.5285292535988787,19.634393331634534,1.9634393331634534
GDSC,CTD2,GDSC_CTD2,90,10,9,0.621076905482894,0.5285292535988787,15.186264172428103,1.5186264172428103
GDSC,CTD2,GDSC_CTD2,95,5,0,0.4593610683718768,0.05883517862322711,9.263688974247891,1.8527377948495782
GDSC,CTD2,GDSC_CTD2,95,5,1,0.4231376264957536,0.05883517862322711,8.878082216508815,1.7756164433017632
GDSC,CTD2,GDSC_CTD2,95,5,2,0.5231668064706236,0.05883517862322711,9.942915533599898,1.9885831067199795
GDSC,CTD2,GDSC_CTD2,95,5,3,0.5451152455434085,0.05883517862322711,10.915324123932953,2.1830648247865905
GDSC,CTD2,GDSC_CTD2,95,5,4,0.4390784637530926,0.05883517862322711,9.04777604603142,1.8095552092062839
GDSC,CTD2,GDSC_CTD2,95,5,5,0.419086335608471,0.05883517862322711,8.834955305790464,1.7669910611580928
GDSC,CTD2,GDSC_CTD2,95,5,6,0.3984440184620502,0.05883517862322711,8.61521315609983,1.723042631219966
GDSC,CTD2,GDSC_CTD2,95,5,7,0.4379058425141703,0.05883517862322711,9.03529322687958,1.8070586453759159
GDSC,CTD2,GDSC_CTD2,95,5,8,0.5232207822946118,0.05883517862322711,9.94349011849317,1.988698023698634
GDSC,CTD2,GDSC_CTD2,95,5,9,0.5127396670414004,0.05883517862322711,9.83191626849565,1.9663832536991301
GDSC,CTD2,GDSC_CTD2,30,70,0,0.8075693554059113,0.7918217831548419,81.47137864656817,1.1638768378081168
GDSC,CTD2,GDSC_CTD2,30,70,1,0.8028050882896334,0.7918217831548419,78.71000791230102,1.1244286844614433
GDSC,CTD2,GDSC_CTD2,30,70,2,0.8074697340545467,0.7918217831548419,81.42466101863761,1.1632094431233944
GDSC,CTD2,GDSC_CTD2,30,70,3,0.7773045062434085,0.7918217831548419,59.298164153042215,0.8471166307577459
GDSC,CTD2,GDSC_CTD2,30,70,4,0.7960588123237425,0.7918217831548419,73.36005939313054,1.0480008484732934
GDSC,CTD2,GDSC_CTD2,30,70,5,0.7882654282892688,0.7918217831548419,67.37102594531589,0.9624432277902271
GDSC,CTD2,GDSC_CTD2,30,70,6,0.8053606403536422,0.7918217831548419,80.43559739482787,1.1490799627832553
